ReferencedObjectDB,ReferencedObjectSchema,ReferencedObjectName,ReferencingObject,ReferencingObjectDB,ReferencingObjectSchema,ReferencingObjectName
thas_Analytics,dbo,mau_per_assignment_attempt_counts,thas_Analytics,dbo,View_Levering
thas_Analytics,dbo,mau_per_brin,thas_Analytics,dbo,View_Levering
thas_Analytics,dbo,mau_per_method,thas_Analytics,dbo,View_Levering
thas_Analytics,dbo,mau_per_stream,thas_Analytics,dbo,View_Levering
thas_Analytics,dbo,mau_per_stream_per_brin,thas_Analytics,dbo,View_Levering
thas_Analytics,dbo,mau_per_stream_with_content,thas_Analytics,dbo,View_Levering
thas_Analytics,dbo,rollup_per_actor_monthly,thas_Analytics,dbo,View_Levering
thas_Analytics,dbo,wau_per_application,thas_Analytics,dbo,View_Levering
thas_Analytics,dbo,wau_per_application_brin_filtered,thas_Analytics,dbo,View_Levering
thas_Analytics,dbo,wau_per_assignment_attempt_counts,thas_Analytics,dbo,View_Levering
thas_Analytics,dbo,wau_per_brin,thas_Analytics,dbo,View_Levering
thas_Analytics,dbo,wau_per_method,thas_Analytics,dbo,View_Levering
thas_Analytics,dbo,wau_per_stream,thas_Analytics,dbo,View_Levering
thas_Analytics,dbo,wau_per_stream_per_brin,thas_Analytics,dbo,View_Levering
thas_Analytics,dbo,wau_per_stream_with_content,thas_Analytics,dbo,View_Levering
thas_Analytics,dbo,View_Levering,thas_Analytics,dbo,view_levering1
thas_Analytics,dbo,dau_per_stream,thas_Analytics,dbo,View_Pit_dau_per_stream
thas_Analytics,dbo,wau_per_stream_with_content,thas_Analytics,dbo,View_wau_per_stream_with_content_DR
BI_PRD_Metadata,Audit,Areas,BI_PRD_Metadata,dbo,AuditAreas
BI_PRD_Metadata,Audit,Areas,BI_PRD_Metadata,dbo,AuditAreas
BI_PRD_Metadata,Audit,ProcessError,BI_PRD_Metadata,Metadata,AuditProcessError
BI_PRD_Metadata,dbo,AuditProcessError,BI_PRD_Metadata,Metadata,AuditProcessError_OUD
BI_PRD_Metadata,audit,Areas,BI_PRD_Metadata,Audit,Laadtijd_Area
BI_PRD_Metadata,audit,Areas,BI_PRD_Metadata,Audit,Laadtijd_Area
BI_PRD_Metadata,Audit,Batch,BI_PRD_Metadata,Audit,Laadtijd_Area
BI_PRD_Metadata,audit,Areas,BI_PRD_Metadata,Audit,Laadtijd_Area_kj
BI_PRD_Metadata,audit,Areas,BI_PRD_Metadata,Audit,Laadtijd_Area_kj
BI_PRD_Metadata,Audit,Batch,BI_PRD_Metadata,Audit,Laadtijd_Area_kj
BI_PRD_Metadata,Audit,Batch,BI_PRD_Metadata,ETL,TruncateExecutionLog
BI_PRD_Metadata,Audit,ProcessError,BI_PRD_Metadata,ETL,TruncateExecutionLog
BI_PRD_Metadata,Audit,Packages,BI_PRD_Metadata,Audit,View_Audit_Packages
BI_PRD_Metadata,Audit,Packages,BI_PRD_Metadata,Audit,View_Audit_Packages
BI_PRD_Metadata,Audit,View_Audit_Packages,BI_PRD_Metadata,dbo,View_Audit_packages_dagbasis
BI_PRD_Metadata,Audit,Packages,BI_PRD_Metadata,Audit,View_Audit_Packages_kj
BI_PRD_Metadata,Audit,Packages,BI_PRD_Metadata,Audit,View_Audit_Packages_kj
BI_PRD_Metadata,ETL,Areas,BI_PRD_Metadata,dbo,View_ETL_Package_Overzicht
BI_PRD_Metadata,ETL,Areas,BI_PRD_Metadata,dbo,View_ETL_Package_Overzicht
BI_PRD_Metadata,ETL,DataLayers,BI_PRD_Metadata,dbo,View_ETL_Package_Overzicht
BI_PRD_Metadata,ETL,Jobs,BI_PRD_Metadata,dbo,View_ETL_Package_Overzicht
BI_PRD_Metadata,ETL,Packages,BI_PRD_Metadata,dbo,View_ETL_Package_Overzicht
BI_PRD_Metadata,ETL,Packages,BI_PRD_Metadata,dbo,View_ETL_Package_Overzicht
BI_PRD_DWH,dm,DimRelatie,BI_PRD_DWH,dbo,Check_View_FctOrder_Bex_LB
BI_PRD_DWH,dwh,Artikel,BI_PRD_DWH,dbo,Check_View_FctOrder_Bex_LB
BI_PRD_DWH,dbo,View_Datum_SchoolYearToDate,BI_PRD_DWH,dbo,Check_View_FctOrder_Bex_LB
BI_PRD_DWH,dwh,OrderKop,BI_PRD_DWH,dbo,Check_View_FctOrder_Bex_LB
BI_PRD_DWH,dwh,OrderRegel,BI_PRD_DWH,dbo,Check_View_FctOrder_Bex_LB
BI_PRD_DWH,dm,FctOnderwijsLeerjaarLeerbehoefte,BI_PRD_DWH,dbo,Corrigeer_FctOnderwijsLeerjaarLeerbehoefte
BI_PRD_DWH,dm,FctOnderwijsLeerjaarLeerbehoefte,BI_PRD_DWH,dbo,Corrigeer_FctOnderwijsLeerjaarLeerbehoefte_oud
BI_PRD_DWH,dm,FctOnderwijs,BI_PRD_DWH,dbo,Corrigeer_FctOnderwijsVoorTweeTaligOnderwijs
BI_PRD_DWH,dwh,Boekenlijst,BI_PRD_DWH,dbo,Dev_FctboekenlijstEAN
