Database,Schema,ObjectNaam,ObjectType
SMI_SandBox,dbo,View_Licentie_naar_Leerbehoefte,VIEW
SMI_SandBox,dbo,View_FctOrder_ART_LB_Locatie_Persoon,VIEW
SMI_SandBox,dbo,View_RecentEditionGebruik_benchmark,VIEW
SMI_SandBox,wpr,View_LosseUpload,VIEW
SMI_SandBox,wpr,View_Afmelders,VIEW
SMI_sandbox,dbo,View_BestellersActiveerdersMaart,VIEW
SMI_SandBox,dbo,View_LicentiesActueel_DWH_Magister,VIEW
SMI_SandBox,dbo,View_VoucherBestelling,VIEW
SMI_SandBox,dbo,View_MatrixSpecificaties_EBF,VIEW
SMI_SandBox,dbo,View_MatrixSpecificaties_IBF,VIEW
SMI_SandBox,dbo,View_VoucherSpecificatiesEBF,VIEW
SMI_SandBox,dbo,View_VoucherSpecificatiesIBF,VIEW
SMI_SandBox,dbo,View_MaxScholenDocenten,VIEW
SMI_SandBox,dbo,View_MaxScholenDirectie,VIEW
SMI_SandBox,tus,View_MBOLijst2017,VIEW
SMI_SandBox,dbo,View_Megabak,VIEW
SMI_SandBox,dbo,View_MSP_BrinIssue,VIEW
SMI_SandBox,dbo,View_MSP_BrinIssue_Bestuur,VIEW
SMI_SandBox,dbo,View_AlleKlanten_VO,VIEW
SMI_SandBox,dbo,View_EOBVoucherBestellers,VIEW
SMI_SandBox,dbo,View_questionnaire,VIEW
SMI_SandBox,tps,View_Organisation_digideliveryID,VIEW
SMI_SandBox,dbo,View_Bellijst_selectie_PO_ProActief_Engels_alle_switch,VIEW
SMI_SandBox,dbo,View_Licenties_PBI_PO_Groep_LJ,VIEW
SMI_SandBox,dbo,View_CTA_Last_ZZ,VIEW
SMI_SandBox,dbo,View_LeadsRolf20182019,VIEW
SMI_SandBox,dbo,View_PushBex,VIEW
SMI_SandBox,dbo,View_QueryVKBO,VIEW
SMI_SandBox,dbo,View_R_Gebruik_PO,VIEW
SMI_SandBox,wpr,View_WPContactID,VIEW
SMI_SandBox,dbo,View_SchooltasKlanten,VIEW
SMI_SandBox,dbo,View_SchooltasKlantenOrders,VIEW
SMI_SandBox,dbo,View_selectieVK_VO_Contact,VIEW
SMI_SandBox,dbo,View_TabellenFormules,VIEW
SMI_SandBox,dbo,View_BKL_Iddink_LatePakketten,VIEW
LA,tps,View_TLinks,VIEW
SMI_SandBox,dbo,View_TouchPointsAfspraken,VIEW
SMI_SandBox,dbo,View_TouchPointsAfspraken_Accounts,VIEW
SMI_SandBox,dbo,View_TVKTDG_VO_ZM,VIEW
SMI_SandBox,dbo,View_VKplatform_kerst,VIEW
SMI_SandBox,dbo,View_VO_TitelTermijn,VIEW
